X,Y,Z,Intensity
67.46193,2.7364485,249.96234,7.0
71.14096,2.865162,261.66672,7.0
69.49877,2.7792594,253.76973,7.0
73.50813,2.91898,266.4726,8.0
74.00108,2.9180887,266.33615,8.0
71.461136,2.7984378,255.36234,8.0
73.88141,2.873338,262.14212,7.0
70.99361,2.742184,250.12378,8.0
72.76319,2.7914813,254.56622,7.0
75.33376,2.8706338,261.7285,7.0
75.99534,2.8764682,262.20398,7.0
76.54346,2.8779564,262.28278,7.0
81.450806,3.0422423,277.19452,7.0
85.19347,3.1611528,287.96585,7.0
84.928055,3.1307573,285.13397,7.0
82.93115,3.0373378,276.56427,7.0
8.497126,1.0867304,85.52816,17.0
8.888592,1.1155262,87.787476,23.0
8.8098345,1.0853341,85.40456,25.0
7.5273066,0.91060585,71.64934,31.0
8.450309,1.0041522,79.00322,34.0
7.881203,0.9202198,72.393524,39.0
7.906671,0.9073945,71.378365,42.0
8.3431835,0.9413793,74.045166,44.0
8.310684,0.9221948,72.52966,44.0
8.267201,0.90243524,70.96912,42.0
8.594333,0.9231156,72.58872,38.0
8.670779,0.91664183,72.07286,35.0
7.785315,0.8102574,63.702065,29.0
8.282622,0.8488369,66.72868,24.0
8.722687,0.8804759,69.20905,21.0
8.922472,0.8872813,69.737,15.0
9.312748,0.91255313,71.71598,11.0
8.945592,0.86394507,67.88896,8.0
8.079192,0.7691863,60.43648,6.0
7.9899373,0.750034,58.925392,4.0
8.730009,0.8081854,63.487152,3.0
7.447035,0.680019,53.413193,3.0
6.779183,0.6107123,47.964085,3.0
8.646578,0.76860535,60.35793,3.0
7.629603,0.6693251,52.555573,2.0
7.1291842,0.6173409,48.468197,3.0
5.2920933,0.45241305,35.515373,3.0
6.4236765,0.54223055,42.561222,3.0
11.217062,0.93506294,73.387,2.0
11.900459,0.97983694,76.89173,2.0
12.391675,1.0078914,79.0836,2.0
16.817947,1.3514937,106.03105,3.0
20.040232,1.5913416,124.83261,3.0
22.152094,1.7384242,136.35323,4.0
28.87777,2.2399807,175.67027,5.0
29.717348,2.2787056,178.68413,5.0
33.30029,2.5245295,197.93439,6.0
32.3897,2.4280019,190.34097,6.0
36.850254,2.7317834,214.12695,7.0
38.404167,2.8157935,220.68205,8.0
41.948532,3.0423393,238.40446,8.0
42.563164,3.0538232,239.27126,9.0
44.103977,3.1308084,245.26883,8.0
44.612137,3.133639,245.45587,8.0
43.988903,3.057763,239.47836,8.0
40.688667,2.7992747,219.20238,8.0
42.490036,2.8934503,226.54395,9.0
43.348072,2.9221349,228.75616,9.0
46.450535,3.1000347,242.64676,9.0
45.132565,2.982319,233.39781,9.0
47.138348,3.084386,241.34903,8.0
45.456,2.945487,230.44508,8.0
47.745262,3.0641367,239.69077,8.0
47.859272,3.042255,237.94194,8.0
43.38771,2.7320385,213.64551,7.0
43.253773,2.6981916,210.96516,6.0
43.88865,2.7124846,212.04865,6.0
43.46122,2.6614604,208.02612,6.0
39.791016,2.4145837,188.69882,5.0
40.9143,2.460407,192.24818,5.0
38.506626,2.2949684,179.29153,5.0
30.01479,1.7730467,138.4938,5.0
33.478134,1.9603039,153.09465,4.0
29.230158,1.6966939,132.48479,4.0
26.76388,1.5401541,120.2408,3.0
22.127466,1.262471,98.544785,3.0
16.894938,0.9557674,74.59133,3.0
12.153931,0.68178767,53.19963,2.0
14.337929,0.7976014,62.225445,2.0
13.739344,0.757988,59.12436,2.0
13.40059,0.73324054,57.183662,2.0
12.034249,0.6531254,50.926376,2.0
13.804122,0.74313843,57.934338,2.0
13.612671,0.7269684,56.663227,3.0
21.35228,1.1312411,88.1576,3.0
23.05686,1.2119282,94.42776,3.0
26.785486,1.3969107,108.82006,3.0
34.85259,1.8035274,140.46883,3.0
39.13086,2.0093305,156.46777,3.0
49.416447,2.5181015,196.04799,4.0
49.881683,2.5225372,196.3549,4.0
51.02883,2.5611289,199.31958,5.0
52.33561,2.6070938,202.8565,5.0
53.747646,2.6575797,206.74342,5.0
61.82754,3.034589,236.02484,5.0
61.062687,2.9751441,231.35437,5.0
63.52505,3.0726583,238.88841,6.0
66.38238,3.18773,247.78383,6.0
66.03079,3.1481621,244.65744,7.0
68.04388,3.2210927,250.27292,7.0
68.507126,3.2201436,250.14651,7.0
71.7434,3.348636,260.073,8.0
72.48168,3.3595545,260.86533,7.0
71.27531,3.2808073,254.69598,8.0
72.30458,3.305339,256.54498,7.0
72.91614,3.3105679,256.8949,7.0
74.76109,3.371343,261.55362,7.0
76.117226,3.4094033,264.4481,7.0
75.99436,3.3811476,262.19824,7.0
76.92692,3.3999112,263.59436,7.0
81.9527,3.5981367,278.9,7.0
82.467255,3.596994,278.74832,7.0
80.51347,3.4889028,270.3102,7.0
82.930084,3.5703642,276.5582,7.0
8.673362,1.2744498,87.30112,19.0
9.01287,1.2995596,89.01394,23.0
8.711139,1.2329847,84.44687,25.0
8.167604,1.1352022,77.74322,32.0
7.6183004,1.040096,71.22387,37.0
7.7919807,1.0452883,71.57318,40.0
7.5087085,0.9900514,67.78497,42.0
8.174047,1.059646,72.543304,44.0
7.7429852,0.9871563,67.57446,43.0
8.267079,1.0368168,70.96729,41.0
8.572693,1.0579239,72.40516,38.0
8.566845,1.0405346,71.20817,32.0
7.435615,0.8891164,60.840034,29.0
8.738883,1.0289828,70.40376,22.0
8.979946,1.0414481,71.249466,20.0
7.4420557,0.85028917,58.165604,14.0
8.423171,0.948319,64.864784,11.0
9.298019,1.0317321,70.5628,7.0
8.079074,0.88374215,60.43493,6.0
8.438479,0.91012925,62.232685,4.0
8.72988,0.92855346,63.485523,3.0
8.204882,0.86082184,58.848145,3.0
6.7470756,0.6983597,47.736404,2.0
9.418338,0.96191955,65.74453,2.0
8.398355,0.84651697,57.850388,2.0
8.380495,0.83380073,56.97469,2.0
6.7683864,0.66481555,45.422318,2.0
7.5157943,0.7289282,49.796707,2.0
10.712378,1.0260257,70.08438,2.0
10.927832,1.0337982,70.60658,2.0
17.10734,1.5987442,109.177765,2.0
17.211807,1.5892107,108.51302,3.0
23.317087,2.1274045,145.2429,3.0
22.88527,2.0635414,140.86462,4.0
31.422289,2.8005013,191.14711,5.0
30.4073,2.679012,182.8307,5.0
33.694416,2.935014,200.27487,5.0
33.501865,2.8855727,196.87454,6.0
35.942047,3.0614753,208.84732,7.0
37.109623,3.1263127,213.24089,8.0
39.236996,3.269726,222.99168,8.0
41.9537,3.4586468,235.84256,9.0
44.43524,3.624378,247.10834,8.0
44.897766,3.6236749,247.02472,8.0
46.277317,3.6962285,251.93393,8.0
42.132267,3.3305662,226.97705,9.0
43.366352,3.3932383,231.2137,9.0
43.798786,3.392552,231.13216,9.0
44.454594,3.409006,232.21791,9.0
45.270847,3.437315,234.11038,9.0
45.761047,3.440554,234.2947,9.0
43.897366,3.2684648,222.54097,8.0
45.412277,3.3488224,227.97629,8.0
46.7762,3.416621,232.55472,7.0
43.760307,3.166243,215.4779,7.0
42.06799,3.0154066,205.17943,6.0
41.375614,2.9383688,199.90472,6.0
41.065853,2.8896632,196.55864,6.0
38.063282,2.6540756,180.50352,5.0
36.60048,2.5291226,171.97653,5.0
35.538143,2.4338224,165.46812,4.0
29.442741,1.9985616,135.8528,4.0
31.640577,2.1289356,144.68999,4.0
30.46159,2.0318077,138.06473,4.0
23.732344,1.5693324,106.62,3.0
16.515186,1.0827646,73.549675,3.0
14.651495,0.95244545,64.68582,3.0
12.642754,0.8149637,55.338688,2.0
14.142576,0.904053,61.376965,2.0
14.298231,0.90645486,61.528755,2.0
15.164152,0.9534763,64.70852,2.0
14.369355,0.8961604,60.807392,3.0
13.973554,0.86445117,58.644787,2.0
13.687262,0.83996886,56.973103,3.0
21.351965,1.299945,88.15536,3.0
30.380358,1.8350486,124.41928,3.0
33.519634,2.0088527,136.17708,3.0
39.0709,2.3233929,157.46848,3.0
43.46946,2.5650725,173.81413,4.0
47.727528,2.7948334,189.34557,4.0
51.457684,2.990431,202.5565,4.0
52.071793,3.0033596,203.3912,4.0
55.18011,3.1588783,213.8797,5.0
55.933556,3.1782799,215.14934,5.0
66.37032,3.7435749,253.36403,6.0
60.513157,3.3882744,229.26982,6.0
64.5233,3.5866117,242.63974,7.0
69.83777,3.8540711,260.6789,7.0
68.65195,3.7615423,254.36656,7.0
68.9909,3.7532773,253.75348,7.0
69.50894,3.7547991,253.8018,7.0
74.661674,4.004906,270.64893,8.0
74.81948,3.985464,269.2763,7.0
71.39753,3.776918,255.12997,8.0
73.12247,3.8416328,259.44412,7.0
74.71359,3.8984807,263.22476,8.0
77.349625,4.00871,270.6068,7.0
77.292786,3.978832,268.52936,7.0
78.1834,3.9977968,269.74805,7.0
78.68138,3.9965634,269.6032,7.0
79.875305,4.0304604,271.82733,8.0
82.5439,4.137834,279.0044,8.0
79.21961,3.9453459,265.9634,8.0
79.89392,3.9531977,266.4302,8.0
8.343112,1.3848137,83.97594,19.0
9.150954,1.4904863,90.37655,22.0
8.57958,1.3717589,83.170456,26.0
7.7182345,1.2117865,73.464966,32.0
7.501421,1.156882,70.130264,37.0
7.6730423,1.1627507,70.47978,40.0
7.428008,1.1063595,67.0556,42.0
7.5132384,1.1002284,66.67789,43.0
7.643923,1.1008456,66.709076,43.0
8.478643,1.2011842,72.78251,40.0
8.41659,1.173295,71.08581,37.0
8.796167,1.2068788,73.11339,31.0
7.5853114,1.0245906,62.064106,28.0
8.42322,1.1203823,67.8598,21.0
8.791049,1.1517049,69.749825,18.0
8.022428,1.0354204,62.700874,13.0
6.897462,0.87721515,53.115,10.0
9.829684,1.2321249,74.59667,6.0
6.503152,0.80357677,48.645752,5.0
7.6024957,0.92626494,56.066704,3.0
6.9601097,0.83628756,50.614742,3.0
7.364691,0.872845,52.821342,3.0
4.20565,0.4917441,29.755125,3.0
6.784723,0.7827801,47.36003,3.0
6.9196553,0.78789794,47.664066,2.0
7.5283413,0.8461293,51.18069,2.0
6.8626513,0.7614714,46.054348,2.0
9.310965,1.0201194,61.690025,2.0
10.7122,1.1590397,70.08233,2.0
11.277448,1.2052044,72.86459,2.0
13.970289,1.4748604,89.15623,3.0
16.229849,1.6928533,102.320915,3.0
21.431644,2.20893,133.49673,4.0
24.117153,2.4566023,148.4453,4.0
28.876862,2.9073715,175.66063,5.0
33.258373,3.3101768,199.97087,5.0
33.60279,3.3066022,199.72777,6.0
33.984722,3.306755,199.70953,6.0
36.050053,3.4688869,209.47227,7.0
39.10091,3.7212598,224.68051,7.0
41.241756,3.882495,234.38219,8.0
42.353542,3.9444358,238.0873,8.0
45.025448,4.1488156,250.38739,8.0
43.023922,3.9227953,236.712,9.0
44.780834,4.0405917,243.78398,9.0
40.47035,3.6141264,218.02112,9.0
42.38752,3.7468278,225.9921,9.0
43.934315,3.8444438,231.84447,9.0
45.66647,3.9561691,238.5454,9.0
46.824547,4.0164433,242.14203,9.0
45.760292,3.8867774,234.28789,9.0
45.14476,3.797364,228.86186,8.0
45.572372,3.7965674,228.7771,7.0
43.798965,3.614161,217.75023,7.0
43.978065,3.5947847,216.54744,6.0
39.559242,3.2034364,192.94101,6.0
40.69817,3.2652156,196.62921,6.0
37.220573,2.958869,178.15126,5.0
38.260845,3.0139709,181.43813,5.0
35.12407,2.7419949,165.03719,4.0
31.830122,2.4627047,148.20146,4.0
27.746828,2.1278143,128.02602,4.0
26.88134,2.0433908,122.92481,4.0
30.461086,2.2954028,138.0607,4.0
19.856129,1.4833844,89.2046,3.0
15.783366,1.1690583,70.28966,3.0
15.904186,1.1680378,70.21552,2.0
13.162101,0.9585402,57.611202,2.0
14.142343,1.0213546,61.375187,2.0
12.983119,0.92989534,55.868805,2.0
14.46467,1.0275258,61.722916,3.0
14.5795,1.0272707,61.695892,3.0
17.843021,1.247088,74.88339,2.0
16.19793,1.123059,67.42289,3.0
32.355824,2.2255502,133.58505,3.0
32.983845,2.2508945,135.07986,3.0
36.36153,2.46202,147.72073,3.0
36.32752,2.440658,146.40991,4.0
41.648758,2.7766483,166.5319,4.0
52.0757,3.4452991,206.59312,4.0
52.357803,3.437726,206.09712,4.0
51.08396,3.328872,199.53027,5.0
55.533436,3.5918148,215.24649,5.0
60.490116,3.8834229,232.67326,5.0
59.472664,3.7900252,227.02988,6.0
64.6677,4.0910025,245.00731,6.0
65.56841,4.1179166,246.56677,7.0
70.2154,4.378026,262.08514,7.0
67.57814,4.1834793,250.38486,7.0
70.3818,4.3261237,258.86606,8.0
74.968864,4.5756016,273.7345,8.0
73.09134,4.429792,264.95312,8.0
75.22235,4.52726,270.72284,7.0
71.59357,4.2791195,255.82733,8.0
72.513275,4.304375,257.27942,7.0
71.939674,4.241246,253.44879,8.0
77.34835,4.5292716,270.59894,7.0
77.531906,4.509512,269.3567,7.0
80.49957,4.650867,277.73578,7.0
79.97433,4.589879,274.03012,7.0
78.67473,4.485542,267.73825,8.0
76.62533,4.3401,258.99597,8.0
77.103035,4.338752,258.8542,8.0
80.75972,4.515151,269.31415,8.0
8.293218,1.5344714,83.472534,19.0
8.736097,1.5861783,86.27809,22.0
8.875103,1.5818255,86.03401,26.0
8.334583,1.4586997,79.33046,33.0
7.880725,1.354834,73.675285,37.0
7.5639954,1.2777475,69.47714,40.0
7.2767973,1.2082016,65.68961,43.0
7.3953094,1.2072235,65.630356,43.0
7.7010584,1.2363367,67.20674,43.0
8.033922,1.2687837,68.96393,40.0
8.959603,1.3923138,75.67097,36.0
9.167514,1.4021664,76.198906,30.0
8.2066345,1.2357206,67.14689,27.0
8.608992,1.2764952,69.35544,20.0
9.071144,1.3247741,71.9711,18.0
8.1674,1.1750998,63.833023,13.0
8.652592,1.2267145,66.6297,8.0
11.156036,1.5588566,84.66103,5.0
8.321215,1.14623,62.24457,4.0
9.888594,1.3430611,72.92512,3.0
10.679866,1.4305007,77.66413,3.0
3.7391222,0.49401,26.817507,3.0
3.7830951,0.49310258,26.765148,3.0
6.2138104,0.79919046,43.374214,3.0
7.1363792,0.90583414,49.156197,2.0
8.353577,1.0466363,56.790157,2.0
9.080376,1.123187,60.936325,2.0
9.310795,1.1371828,61.68801,2.0
10.020906,1.2086889,65.55875,2.0
13.522893,1.6110464,87.37136,2.0
13.226569,1.5566175,84.40871,3.0
16.208054,1.8846279,102.18203,3.0
22.011255,2.5290763,137.10515,4.0
26.053087,2.9584167,160.35904,4.0
27.570513,3.094478,167.7116,5.0
31.967068,3.546874,192.20396,5.0
32.805374,3.5986953,194.98529,6.0
33.14773,3.5955584,194.78822,6.0
39.571323,4.244825,229.92966,7.0
39.55503,4.196628,227.28665,7.0
40.13923,4.212494,228.11313,8.0
39.701214,4.121888,223.17421,8.0
40.539967,4.164354,225.44032,9.0
41.68173,4.2367244,229.32413,9.0
43.441315,4.3697376,236.48836,9.0
41.796886,4.161125,225.1642,8.0
42.52165,4.1902227,226.70396,8.0
43.97609,4.289912,232.06158,9.0
43.31785,4.1835723,226.2738,9.0
46.82368,4.4775195,242.1341,9.0
42.681927,4.0415654,218.52386,8.0
46.276947,4.3395553,234.59814,7.0
43.65038,4.054001,219.1254,7.0
44.474617,4.0913167,221.10611,7.0
44.277664,4.034871,218.01952,6.0
39.990295,3.610205,195.0406,6.0
42.755466,3.824183,206.56589,6.0
37.603405,3.3325818,179.98106,5.0
33.522453,2.943962,158.96577,5.0
34.7997,3.028658,163.51076,4.0
31.925583,2.7537632,148.6438,4.0
32.19309,2.7523127,148.53929,4.0
28.024088,2.3749123,128.1486,4.0
22.852789,1.9198593,103.57566,3.0
14.300522,1.1910464,64.24485,3.0
15.873262,1.3107548,70.688995,2.0
14.853065,1.2161331,65.573975,2.0
13.161859,1.0686194,57.609318,2.0
13.587492,1.093997,58.966393,2.0
14.214907,1.1350677,61.16855,2.0
16.290718,1.2901739,69.51395,3.0
15.084142,1.1849163,63.830467,3.0
19.284525,1.5026698,80.93192,3.0
25.52516,1.9730519,106.2454,3.0
31.816868,2.439891,131.35803,3.0
34.51305,2.6258285,141.34047,3.0
36.05476,2.7217126,146.47237,4.0
33.947647,2.5428004,136.81644,5.0
45.55423,3.385945,182.14526,5.0
54.578983,4.025787,216.521,5.0
56.48999,4.1351953,222.35956,5.0
56.90261,4.1340957,222.25432,5.0
49.922035,3.5998862,193.49406,6.0
52.881844,3.7850797,203.40541,6.0
64.11942,4.5556846,244.76483,7.0
69.97757,4.935621,265.12112,7.0
70.32782,4.9243827,264.46054,7.0
70.34431,4.890102,262.5626,7.0
70.3062,4.8525395,260.4889,7.0
74.12454,5.079792,272.62808,8.0
75.94612,5.1679645,277.2988,8.0
76.20383,5.1492276,276.23184,8.0
76.64139,5.142816,275.826,7.0
74.32874,4.9532194,265.59723,7.0
74.70813,4.944384,265.0631,7.0
72.200645,4.7459044,254.36453,8.0
75.24765,4.9127474,263.24597,7.0
78.90952,5.11722,274.13885,7.0
79.49219,5.1206093,274.25626,7.0
80.56232,5.1551433,276.0409,7.0
82.60629,5.2511244,281.1138,8.0
80.03663,5.0544863,270.52243,8.0
80.91426,5.0766897,271.64557,8.0
81.27062,5.0661097,271.01398,8.0
8.274961,1.6886852,83.287445,19.0
8.252127,1.6525239,81.49707,24.0
7.842409,1.5416377,76.022,29.0
8.688054,1.6770753,82.69354,31.0
7.7394934,1.4675092,72.35378,38.0
7.4994903,1.3972507,68.88354,40.0
7.729867,1.4155341,69.77847,42.0
7.7024374,1.386785,68.35489,43.0
8.112243,1.436406,70.79398,43.0
8.584163,1.4952306,73.68606,39.0
8.98631,1.5402122,75.89531,35.0
8.932408,1.506842,74.24355,30.0
7.5739207,1.2578465,61.969017,26.0
8.242604,1.34798,66.40269,20.0
9.385527,1.5117884,74.46425,16.0
6.5767417,1.0436494,51.400272,12.0
9.353326,1.4625704,72.02458,7.0
6.5249853,1.0056102,49.516068,5.0
5.4604964,0.8296054,40.845097,4.0
6.8462834,1.0255834,50.48827,3.0
10.206105,1.507779,74.21774,3.0
4.0548444,0.5908755,29.081442,3.0
3.4053564,0.48956344,24.092287,3.0
3.450605,0.48949066,24.085848,3.0
3.6338284,0.508736,25.029825,3.0
6.622821,0.91521716,45.023228,2.0
9.255459,1.2627127,62.11027,2.0
9.310605,1.2542391,61.685764,2.0
9.910129,1.3183972,64.83297,2.0
13.263779,1.7428728,85.69585,3.0
14.345015,1.862071,91.54488,3.0
16.265047,2.0859852,102.5397,4.0
20.169325,2.5560546,125.62999,4.0
27.204092,3.407192,167.44087,5.0
28.363813,3.5113165,172.53448,5.0
25.543123,3.125938,153.57713,6.0
33.593906,4.0646634,199.66888,6.0
37.64339,4.503664,221.20285,6.0
37.84062,4.4771605,219.86986,7.0
40.840286,4.7791805,234.66812,8.0
41.279793,4.7783093,234.59125,8.0
38.386673,4.395821,215.78127,9.0
42.63572,4.8306494,237.09088,9.0
44.298206,4.9663696,243.71555,9.0
42.349674,4.6986327,230.54192,9.0
45.368774,4.9818845,244.40244,8.0
44.839493,4.873691,239.05771,8.0
46.59804,5.01384,245.89366,8.0
44.985325,4.7920675,234.98021,9.0
44.990467,4.7453127,232.6505,8.0
45.136013,4.7141333,231.08464,7.0
47.196575,4.881629,239.25633,7.0
44.3822,4.5465207,222.79558,7.0
44.798405,4.545574,222.71228,7.0
45.36912,4.5601726,223.3902,6.0
43.636585,4.345149,212.82086,6.0
40.8542,4.030521,197.37706,5.0
37.35009,3.6510975,178.76575,5.0
34.465515,3.3385673,163.43521,5.0
33.837387,3.2482624,158.98663,4.0
32.98142,3.1378891,153.55727,4.0
34.67251,3.2696526,159.97679,3.0
23.890345,2.2331638,109.24407,4.0
13.884831,1.2866298,62.92919,3.0
12.879154,1.1831716,57.858456,3.0
14.089241,1.2832973,62.74314,2.0
16.762407,1.5138636,74.00225,2.0
14.078422,1.260799,61.620125,2.0
12.077527,1.0726098,52.412674,3.0
13.0965,1.1535084,56.355,3.0
17.918385,1.5652922,76.458115,3.0
25.802404,2.2357168,109.184425,3.0
24.775717,2.1294682,103.9753,3.0
25.556698,2.179044,106.37497,3.0
35.43391,2.9972582,146.2889,4.0
45.54632,3.8223395,186.52179,4.0
47.21569,3.9315143,191.81056,4.0
44.11343,3.644753,177.7839,5.0
44.576775,3.6547313,178.23412,5.0
54.03009,4.3959994,214.34006,5.0
56.376232,4.5521655,221.90823,6.0
50.718994,4.064596,198.09874,6.0
59.90752,4.7651567,232.19336,6.0
59.244884,4.6775627,227.87663,6.0
64.720825,5.072352,247.05663,7.0
68.26031,5.3107204,258.6109,7.0
69.632904,5.378267,261.84317,7.0
70.14167,5.3786,261.80206,7.0
70.41205,5.360776,260.8769,8.0
75.43104,5.70217,277.4289,8.0
75.94458,5.7005653,277.28876,8.0
72.942566,5.43694,264.40585,8.0
73.51744,5.441734,264.57892,8.0
71.07312,5.22452,253.95992,8.0
75.69924,5.526461,268.57526,7.0
76.74521,5.5646977,270.37085,7.0
77.96131,5.614668,272.7351,7.0
80.249016,5.74062,278.78787,7.0
78.84122,5.602295,272.00598,7.0
79.98407,5.645844,274.0552,7.0
82.101746,5.7571726,279.3923,7.0
82.61723,5.7554283,279.24033,7.0
80.769005,5.590108,271.1536,8.0
81.46604,5.601943,271.66135,8.0
8.8942585,1.9844512,89.519066,20.0
7.9893203,1.749202,78.900215,26.0
8.095666,1.7399387,78.47559,30.0
8.252992,1.7417681,78.551186,33.0
7.7344584,1.6034204,72.30541,38.0
7.4993243,1.5276161,68.88078,40.0
7.618912,1.525426,68.77564,43.0
7.651056,1.5060955,67.8977,43.0
8.523395,1.6500586,74.38069,40.0
8.150012,1.5520989,69.958084,39.0
8.184837,1.5337704,69.12511,33.0
8.642665,1.5940369,71.834015,27.0
7.401749,1.3439809,60.559246,23.0
8.264957,1.4777871,66.58158,20.0
9.888615,1.7414879,78.45432,13.0
8.956477,1.5539396,69.99776,10.0
9.4826975,1.6211978,73.0195,6.0
8.024597,1.3521571,60.895073,4.0
8.369345,1.3902248,62.602478,4.0
8.179714,1.3397037,60.320656,4.0
10.000268,1.6152664,72.71961,3.0
5.741078,0.91468304,41.174416,3.0
4.442228,0.6982372,31.427408,3.0
4.6504307,0.72127104,32.460274,3.0
5.513047,0.8438716,37.973213,3.0
7.0885916,1.0710216,48.18877,2.0
9.255255,1.3805509,62.107788,2.0
9.856464,1.4517154,65.3011,2.0
9.909911,1.4414349,64.83039,2.0
12.745818,1.8311545,82.3479,3.0
16.171415,2.295105,103.1985,3.0
14.623889,2.0505884,92.19171,4.0
30.456316,4.220037,189.70184,4.0
28.332998,3.8798559,174.38618,5.0
30.128935,4.0780296,183.2683,5.0
33.496464,4.4819508,201.39278,5.0
37.410053,4.948967,222.3466,6.0
34.972443,4.5747337,205.50397,7.0
37.731186,4.8809915,219.2301,8.0
38.494728,4.9252653,221.18663,8.0
38.037125,4.8140283,216.15947,8.0
38.3698,4.8041196,215.68262,9.0
41.2182,5.106064,229.20421,9.0
45.04151,5.5211763,247.80058,9.0
42.076054,5.104142,229.04834,9.0
44.641556,5.359728,240.4806,8.0
45.82498,5.445867,244.3074,8.0
43.752827,5.1472692,230.87561,8.0
43.109627,5.0210543,225.17854,8.0
43.261448,4.989011,223.70555,8.0
43.442898,4.960976,222.41238,7.0
42.973427,4.859869,217.84378,7.0
44.229324,4.953949,222.0242,6.0
43.588875,4.835855,216.69531,7.0
45.36812,4.985903,223.3813,6.0
41.945316,4.56678,204.56871,5.0
38.266933,4.1278267,184.87404,5.0
35.9088,3.8380144,171.86436,5.0
33.27567,3.524331,157.79016,5.0
30.199724,3.1698048,141.8924,4.0
28.98536,3.015246,134.9497,3.0
29.973278,3.0904882,138.29239,3.0
20.362528,2.0811675,93.11067,3.0
12.71188,1.2879547,57.61209,3.0
13.246554,1.3305823,59.50791,3.0
7.866153,0.7833957,35.02945,3.0
16.024467,1.5823908,70.74315,3.0
8.974542,0.878789,39.280148,3.0
12.878304,1.2505574,55.886806,3.0
16.947428,1.6321167,72.92448,2.0
24.388084,2.3294685,104.062614,3.0
24.981396,2.3667727,105.7084,3.0
36.659195,3.4451797,153.84352,3.0
35.18242,3.2799835,146.43764,4.0
37.005062,3.4225643,152.77269,4.0
47.216118,4.3326383,193.35652,4.0
47.520744,4.326569,193.04639,4.0
44.112457,3.9851637,177.77684,5.0
44.57579,3.9960816,178.22704,5.0
54.632576,4.860297,216.72629,5.0
54.4718,4.8093204,214.4082,6.0
60.813797,5.328925,237.52292,6.0
66.96744,5.8243966,259.552,7.0
64.56031,5.573483,248.31726,7.0
66.202934,5.6733,252.7098,7.0
64.08018,5.451334,242.76974,7.0
67.503876,5.7010026,253.83282,7.0
68.31739,5.7282224,254.98845,7.0
70.4105,5.8615756,260.86655,8.0
72.345474,5.9799647,266.07574,8.0
72.0769,5.9158244,263.16245,8.0
72.97745,5.9478645,264.52762,8.0
74.32395,6.01555,267.4767,8.0
75.25006,6.0485106,268.88028,7.0
77.48425,6.185437,274.90344,7.0
77.21809,6.122257,272.03192,7.0
75.420456,5.9393253,263.84164,7.0
77.91942,6.094931,270.69,8.0
76.86595,5.972437,265.18652,8.0
77.534935,5.98451,265.65884,8.0
81.90651,6.280324,278.723,7.0
82.926834,6.3169827,280.2818,7.0
83.01295,6.282461,278.6819,7.0
82.633484,6.213375,275.54947,7.0
8.283626,2.0059645,83.371506,22.0
7.652794,1.8185389,75.575294,27.0
8.165867,1.9048308,79.15454,29.0
7.7892623,1.784219,74.135994,33.0
7.8072395,1.7566618,72.98437,38.0
7.3308487,1.6207644,67.33202,42.0
7.301493,1.586659,65.90902,43.0
7.6150255,1.6269587,67.57663,43.0
8.726248,1.8335327,76.14944,39.0
8.197446,1.6943934,70.36386,38.0
8.292192,1.6865319,70.03041,32.0
7.8120832,1.5638415,64.92931,26.0
7.623509,1.5024123,62.372406,22.0
7.921099,1.5372075,63.810253,19.0
8.544383,1.633209,67.788124,13.0
8.091401,1.5236913,63.235664,10.0
8.16906,1.5158384,62.90288,6.0
7.0624332,1.2916214,53.59259,4.0
7.890389,1.4225558,59.01874,4.0
7.448217,1.3240385,54.92521,4.0
7.0031347,1.2277306,50.92417,3.0
6.2777724,1.0855783,45.022655,3.0
4.422919,0.7545532,31.290192,3.0
6.4209433,1.0808944,44.817673,3.0
5.493202,0.9126195,37.83579,3.0
8.552697,1.402559,58.14073,2.0
6.936218,1.122967,46.54489,2.0
7.0235868,1.1227933,46.53179,2.0
9.370654,1.4793676,61.30139,3.0
11.745179,1.8314633,75.881516,3.0
18.139305,2.7941964,115.75441,3.0
16.228474,2.4698772,102.30531,4.0
28.389448,4.2695136,176.8246,5.0
28.332321,4.211028,174.37862,5.0
32.813866,4.8206677,199.59627,5.0
32.685287,4.7468343,196.51183,5.0
38.29696,5.498885,227.61348,6.0
37.62632,5.34215,221.09425,7.0
39.23515,5.508938,227.96419,8.0
40.924664,5.683278,235.1442,8.0
40.754784,5.598419,231.59901,8.0
38.288784,5.2033386,215.22299,9.0
43.95316,5.9098167,244.40787,9.0
42.374157,5.637765,233.12134,9.0
42.52125,5.598626,231.46732,8.0
45.08289,5.8749385,242.85332,8.0
43.64019,5.629113,232.65506,8.0
43.343044,5.534511,228.70883,8.0
42.549637,5.379056,222.24916,8.0
42.461544,5.3149505,219.56496,7.0
42.459923,5.2628145,217.37566,7.0
44.273525,5.4345007,224.42998,6.0
43.424114,5.2791467,217.97795,6.0
43.001606,5.178147,213.77167,6.0
43.409992,5.1781573,213.73581,5.0
38.45355,4.5441856,187.53558,5.0
36.99605,4.3315835,178.73071,4.0
34.860348,4.04419,166.84311,4.0
33.020073,3.7959678,156.5751,4.0
29.54209,3.365626,138.79982,4.0
28.629322,3.2325914,133.28949,3.0
25.855453,2.893618,119.29102,3.0
20.586767,2.2838113,94.13421,3.0
15.470678,1.7013649,70.114,3.0
14.756687,1.6088872,66.29064,3.0
11.172676,1.2077427,49.753048,3.0
